,num,sentence,tag
2942,42,area,O
2943,42,for,O
2944,42,in,O
2945,42,the,O
2946,42,know,O
2947,42,locals,O
2948,42,",",O
2949,42,c,O
2950,42,key,O
2951,42,upmarket,O
2952,42,local,O
2953,42,areas,O
2954,42,like,O
2955,42,Holland,B-geo
2956,42,Village,I-geo
2957,42,and,O
2958,42,the,O
2959,42,hawker,O
2960,42,stalls,O
2961,42,across,O
2962,42,Beauty,B-geo
2963,42,World,I-geo
2964,42,are,O
2965,42,close,O
2966,42,by,O
2967,42,via,O
2968,42,MRT,O
2969,42,",",O
2970,42,and,O
2971,42,d,O
2972,42,Tryston,B-per
2973,42,is,O
2974,42,a,O
2975,42,wonderfully,O
2976,42,friendly,O
2977,42,host,O
2978,42,.,O
2979,43,Location,O
2980,43,This,O
2981,43,studio,O
2982,43,is,O
2983,43,right,O
2984,43,in,O
2985,43,the,O
2986,43,heart,O
2987,43,of,O
2988,43,Little,B-gpe
2989,43,India,I-gpe
2990,43,.,O
2991,43,The,O
2992,43,Farrer,B-geo
2993,43,Station,O
2994,43,is,O
2995,43,about,O
2996,43,2,B-tim
2997,43,minutes,I-tim
2998,43,away,O
2999,43,",",O
3000,43,very,O
3001,43,handy,O
3002,43,.,O
3003,43,You,O
3004,43,get,O
3005,43,what,O
3006,43,you,O
3007,43,pay,O
3008,43,for,O
3009,43,in,O
3010,43,terms,O
3011,43,of,O
3012,43,the,O
3013,43,facilities,O
3014,43,",",O
3015,43,but,O
3016,43,best,O
3017,43,value,O
3018,43,in,O
3019,43,Singapore,B-geo
3020,43,for,O
3021,43,accommodation,O
3022,43,.,O
3023,44,Wink,B-org
3024,44,Hostel,I-org
3025,44,is,O
3026,44,in,O
3027,44,the,O
3028,44,perfect,O
3029,44,location,O
3030,44,to,O
3031,44,explore,O
3032,44,Singapore,B-geo
3033,44,",",O
3034,44,right,O
3035,44,in,O
3036,44,the,O
3037,44,heart,O
3038,44,of,O
3039,44,Chinatown,B-gpe
3040,44,and,O
3041,44,close,O
3042,44,to,O
3043,44,the,O
3044,44,train,O
3045,44,.,O
3046,44,They,O
3047,44,were,O
3048,44,great,O
3049,44,hosts,O
3050,44,",",O
3051,44,I,O
3052,44,arrived,O
3053,44,at,O
3054,44,4am,O
3055,44,and,O
3056,44,it,O
3057,44,was,O
3058,44,so,O
3059,44,easy,O
3060,44,to,O
3061,44,check,O
3062,44,in,O
3063,44,",",O
3064,44,and,O
3065,44,any,O
3066,44,time,O
3067,44,I,O
3068,44,needed,O
3069,44,assistance,O
3070,44,they,O
3071,44,were,O
3072,44,very,O
3073,44,helpful,O
3074,44,.,O
3075,44,The,O
3076,44,room,O
3077,44,was,O
3078,44,nice,O
3079,44,and,O
3080,44,clean,O
3081,44,with,O
3082,44,a,O
3083,44,good,O
3084,44,amount,O
3085,44,of,O
3086,44,space,O
3087,44,",",O
3088,44,the,O
3089,44,beds,O
3090,44,are,O
3091,44,great,O
3092,44,and,O
3093,44,private,O
3094,44,",",O
3095,44,and,O
3096,44,the,O
3097,44,aircon,O
3098,44,in,O
3099,44,the,O
3100,44,room,O
3101,44,was,O
3102,44,a,O
3103,44,blessing,O
3104,44,.,O
3105,44,Breakfast,O
3106,44,was,O
3107,44,simple,O
3108,44,.,O
3109,44,Definitely,O
3110,44,a,O
3111,44,good,O
3112,44,place,O
3113,44,to,O
3114,44,stay,O
3115,44,.,O
3116,45,This,O
3117,45,review,O
3118,45,is,O
3119,45,for,O
3120,45,a,O
3121,45,similar,O
3122,45,space,O
3123,45,",",O
3124,45,as,O
3125,45,I,O
3126,45,saw,O
3127,45,from,O
3128,45,another,O
3129,45,review,O
3130,45,that,O
3131,45,there,O
3132,45,were,O
3133,45,no,O
3134,45,windows,O
3135,45,in,O
3136,45,this,O
3137,45,one,O
3138,45,",",O
3139,45,but,O
3140,45,the,O
3141,45,minor,O
3142,45,upgrade,O
3143,45,was,O
3144,45,fine,O
3145,45,.,O
3146,45,It,O
3147,45,was,O
3148,45,service,O
3149,45,apartments,O
3150,45,in,O
3151,45,Chinatown,B-gpe
3152,45,on,O
3153,45,a,O
3154,45,very,O
3155,45,popular,O
3156,45,street,O
3157,45,",",O
3158,45,but,O
3159,45,it,O
3160,45,is,O
3161,45,actually,O
3162,45,as,O
3163,45,quiet,O
3164,45,as,O
3165,45,possible,O
3166,45,.,O
3167,45,I,O
3168,45,do,O
3169,45,not,O
3170,45,mind,O
3171,45,it,O
3172,45,",",O
3173,45,but,O
3174,45,I,O
3175,45,would,O
3176,45,suggest,O
3177,45,very,O
3178,45,light,O
3179,45,sleepers,O
3180,45,should,O
3181,45,look,O
3182,45,elsewhere,O
3183,45,.,O
3184,45,Overall,O
3185,45,the,O
3186,45,space,O
3187,45,was,O
3188,45,comfortable,O
3189,45,",",O
3190,45,clean,O
3191,45,",",O
3192,45,and,O
3193,45,very,O
3194,45,well,O
3195,45,managed,O
3196,45,.,O
3197,45,The,O
3198,45,hosts,O
3199,45,are,O
3200,45,quite,O
3201,45,responsive,O
3202,45,and,O
3203,45,very,O
3204,45,communicative,O
3205,45,if,O
3206,45,there,O
3207,45,is,O
3208,45,ever,O
3209,45,any,O
3210,45,problem,O
3211,45,.,O
3212,45,I,O
3213,45,would,O
3214,45,certainly,O
3215,45,consider,O
3216,45,Heritage,O
3217,45,when,O
3218,45,I,O
3219,45,return,O
3220,45,to,O
3221,45,Singapore,B-geo
3222,45,.,O
3223,46,Chrisa,B-per
3224,46,was,O
3225,46,right,O
3226,46,on,O
3227,46,the,O
3228,46,spot,O
3229,46,letting,O
3230,46,me,O
3231,46,in,O
3232,46,and,O
3233,46,helping,O
3234,46,me,O
3235,46,get,O
3236,46,my,O
3237,46,stuff,O
3238,46,up,O
3239,46,the,O
3240,46,stairs,O
3241,46,.,O
3242,46,Listing,O
3243,46,description,O
3244,46,was,O
3245,46,good,O
3246,46,.,O
3247,46,.,O
3248,46,.S2,O
3249,46,is,O
3250,46,a,O
3251,46,smart,O
3252,46,little,O
3253,46,room,O
3254,46,.,O
3255,46,.,O
3256,46,.bright,O
3257,46,",",O
3258,46,clean,O
3259,46,",",O
3260,46,high,O
3261,46,ceilings,O
3262,46,",",O
3263,46,modern,O
3264,46,fixtures,O
3265,46,.,O
3266,46,She,O
3267,46,had,O
3268,46,noise,O
3269,46,insulation,O
3270,46,blanket,O
3271,46,installed,O
3272,46,over,O
3273,46,window,O
3274,46,to,O
3275,46,help,O
3276,46,cut,O
3277,46,down,O
3278,46,on,O
3279,46,outside,O
3280,46,MRT,O
3281,46,station,O
3282,46,construction,O
3283,46,noise,O
3284,46,which,O
3285,46,helped,O
3286,46,.,O
3287,46,Bed,O
3288,46,was,O
3289,46,comfy,O
3290,46,",",O
3291,46,hard,O
3292,46,mattress,O
3293,46,.,O
3294,46,Being,O
3295,46,right,O
3296,46,on,O
3297,46,the,O
3298,46,edge,O
3299,46,of,O
3300,46,Little,B-gpe
3301,46,India,I-gpe
3302,46,and,O
3303,46,a,O
3304,46,few,O
3305,46,blocks,O
3306,46,from,O
3307,46,Arab,B-gpe
3308,46,Street,I-gpe
3309,46,was,O
3310,46,fantastic,O
3311,46,.,O
3312,46,A,O
3313,46,few,O
3314,46,minutes,O
3315,46,from,O
3316,46,Sim,B-org
3317,46,Lim,I-org
3318,46,Square,I-org
3319,46,and,O
3320,46,Bugis,B-geo
3321,46,area,O
3322,46,also,O
3323,46,made,O
3324,46,for,O
3325,46,good,O
3326,46,location,O
3327,46,.,O
3328,47,Great,O
3329,47,location,O
3330,47,.,O
3331,47,Close,O
3332,47,to,O
3333,47,Bugis,B-org
3334,47,Junction,I-org
3335,47,food,O
3336,47,and,O
3337,47,shops,O
3338,47,.,O
3339,47,Excellent,O
3340,47,front,O
3341,47,desk,O
3342,47,service,O
3343,47,.,O
3344,47,See,O
3345,47,you,O
3346,47,next,O
3347,47,year,O
3348,48,This,O
3349,48,is,O
3350,48,a,O
3351,48,very,O
3352,48,nice,O
3353,48,place,O
3354,48,to,O
3355,48,stay,O
3356,48,for,O
3357,48,a,O
3358,48,short,O
3359,48,visit,O
3360,48,",",O
3361,48,and,O
3362,48,for,O
3363,48,me,O
3364,48,",",O
3365,48,a,O
3366,48,good,O
3367,48,place,O
3368,48,of,O
3369,48,transition,O
3370,48,and,O
3371,48,work,O
3372,48,from,O
3373,48,home,O
3374,48,.,O
3375,48,Folks,O
3376,48,are,O
3377,48,very,O
3378,48,nice,O
3379,48,.,O
3380,48,Location,O
3381,48,is,O
3382,48,great,O
3383,48,for,O
3384,48,access,O
3385,48,to,O
3386,48,Orchard,B-geo
3387,48,road,I-geo
3388,48,",",O
3389,48,Bugis,B-geo
3390,48,",",O
3391,48,and,O
3392,48,CBD,O
3393,48,.,O
3394,49,The,O
3395,49,landlord,O
3396,49,Angelina,B-per
3397,49,is,O
3398,49,very,O
3399,49,enthusiastic,O
3400,49,",",O
3401,49,the,O
3402,49,flight,O
3403,49,is,O
3404,49,late,O
3405,49,to,O
3406,49,2,O
3407,49,0,O
3408,49,in,O
3409,49,the,O
3410,49,morning,O
3411,49,",",O
3412,49,she,O
3413,49,is,O
3414,49,also,O
3415,49,waiting,O
3416,49,for,O
3417,49,us,O
3418,49,in,O
3419,49,the,O
3420,49,apartment,O
3421,49,building,O
3422,49,.,O
3423,49,The,O
3424,49,room,O
3425,49,is,O
3426,49,located,O
3427,49,on,O
3428,49,the,O
3429,49,26th,O
3430,49,floor,O
3431,49,of,O
3432,49,the,O
3433,49,building,O
3434,49,",",O
3435,49,the,O
3436,49,living,O
3437,49,room,O
3438,49,and,O
3439,49,the,O
3440,49,bedroom,O
3441,49,window,O
3442,49,can,O
3443,49,see,O
3444,49,the,O
3445,49,beautiful,O
3446,49,scenery,O
3447,49,",",O
3448,49,and,O
3449,49,6,O
3450,49,58,O
3451,49,AM,O
3452,49,can,O
3453,49,watch,O
3454,49,Singapore,B-geo
3455,49,Sunrise,O
3456,49,on,O
3457,49,time,O
3458,49,.,O
3459,49,Very,O
3460,49,beautiful,O
3461,49,.,O
3462,49,Just,O
3463,49,Singapore,B-geo
3464,49,weather,O
3465,49,is,O
3466,49,hot,O
3467,49,",",O
3468,49,if,O
3469,49,there,O
3470,49,is,O
3471,49,a,O
3472,49,meal,O
3473,49,on,O
3474,49,the,O
3475,49,kitchen,O
3476,49,countertop,O
3477,49,",",O
3478,49,there,O
3479,49,will,O
3480,49,be,O
3481,49,some,O
3482,49,kitchen,O
3483,49,countertops,O
3484,49,in,O
3485,49,the,O
3486,49,middle,O
3487,49,of,O
3488,49,the,O
3489,49,kitchen,O
3490,49,countertop,O
3491,49,",",O
3492,49,Ahahaha,O
3493,49,",",O
3494,49,very,O
3495,49,original,O
3496,49,ecology,O
3497,49,.,O
3498,49,.,O
3499,49,.,O
3500,49,.,O
3501,49,.,O
3502,49,.,O
3503,49,.,O
3504,49,.,O
3505,49,There,O
3506,49,is,O
3507,49,a,O
3508,49,journey,O
3509,49,during,O
3510,49,the,O
3511,49,stay,O
3512,49,",",O
3513,49,the,O
3514,49,landlord,O
3515,49,will,O
3516,49,be,O
3517,49,very,O
3518,49,careful,O
3519,49,.,O
3520,49,The,O
3521,49,opposite,O
3522,49,is,O
3523,49,the,O
3524,49,Harborne,B-geo
3525,49,and,O
3526,49,Arab,B-gpe
3527,49,Street,I-gpe
3528,49,.,O
3529,49,It,O
3530,49,is,O
3531,49,recommended,O
3532,49,that,O
3533,49,the,O
3534,49,Landmark,O
3535,49,buffet,O
3536,49,nearby,O
3537,49,",",O
3538,49,the,O
3539,49,network,O
3540,49,is,O
3541,49,available,O
3542,49,for,O
3543,49,20,O
3544,49,discount,O
3545,49,.,O
3546,49,In,O
3547,49,short,O
3548,49,",",O
3549,49,it,O
3550,49,is,O
3551,49,recommended,O
3552,49,.,O
3553,49,Thank,O
3554,49,you,O
3555,49,.,O
3556,50,We,O
3557,50,had,O
3558,50,a,O
3559,50,great,O
3560,50,time,O
3561,50,at,O
3562,50,Diane,B-per
3563,50,is,O
3564,50,place,O
3565,50,Her,O
3566,50,assistant,O
3567,50,checked,O
3568,50,us,O
3569,50,in,O
3570,50,and,O
3571,50,she,O
3572,50,was,O
3573,50,very,O
3574,50,polite,O
3575,50,.,O
3576,50,The,O
3577,50,location,O
3578,50,of,O
3579,50,this,O
3580,50,place,O
3581,50,in,O
3582,50,Tiong,B-geo
3583,50,Bahru,I-geo
3584,50,is,O
3585,50,great,O
3586,50,and,O
3587,50,near,O
3588,50,many,O
3589,50,popular,O
3590,50,eating,O
3591,50,spots,O
3592,50,.,O
3593,50,The,O
3594,50,place,O
3595,50,was,O
3596,50,clean,O
3597,50,",",O
3598,50,spacious,O
3599,50,",",O
3600,50,comfortable,O
3601,50,and,O
3602,50,well,O
3603,50,stocked,O
3604,50,with,O
3605,50,equipment,O
3606,50,for,O
3607,50,cooking,O
3608,50,.,O
3609,50,Would,O
3610,50,definitely,O
3611,50,book,O
3612,50,again,O
3613,50,.,O
3614,51,Great,O
3615,51,location,O
3616,51,",",O
3617,51,just,O
3618,51,upstairs,O
3619,51,of,O
3620,51,Chinatown,B-gpe
3621,51,station,O
3622,51,",",O
3623,51,very,O
3624,51,convenient,O
3625,51,.,O
3626,51,The,O
3627,51,room,O
3628,51,and,O
3629,51,bathroom,O
3630,51,toilet,O
3631,51,are,O
3632,51,old,O
3633,51,and,O
3634,51,not,O
3635,51,so,O
3636,51,clean,O
3637,51,.,O
3638,51,.,O
3639,51,cost,O
3640,51,is,O
3641,51,fair,O
3642,51,.,O
3643,52,Cozy,O
3644,52,nice,O
3645,52,little,O
3646,52,room,O
3647,52,next,O
3648,52,to,O
3649,52,a,O
3650,52,mrt,O
3651,52,and,O
3652,52,walking,O
3653,52,distance,O
3654,52,to,O
3655,52,Little,B-gpe
3656,52,India,I-gpe
3657,52,",",O
3658,52,Arab,B-gpe
3659,52,street,I-gpe
3660,52,and,O
3661,52,a,O
3662,52,couple,O
3663,52,of,O
3664,52,good,O
3665,52,and,O
3666,52,nice,O
3667,52,bars,O
3668,52,.,O
3669,52,It,O
3670,52,is,O
3671,52,a,O
3672,52,small,O
3673,52,room,O
3674,52,which,O
3675,52,has,O
3676,52,everything,O
3677,52,you,O
3678,52,need,O
3679,52,.,O
3680,52,There,O
3681,52,is,O
3682,52,a,O
3683,52,nice,O
3684,52,and,O
3685,52,cozy,O
3686,52,area,O
3687,52,with,O
3688,52,kitchen,O
3689,52,and,O
3690,52,some,O
3691,52,tables,O
3692,52,.,O
3693,52,It,O
3694,52,is,O
3695,52,the,O
3696,52,perfect,O
3697,52,location,O
3698,52,to,O
3699,52,explore,O
3700,52,the,O
3701,52,amazing,O
3702,52,city,O
3703,52,.,O
3704,52,Defently,O
3705,52,would,O
3706,52,come,O
3707,52,back,O
3708,53,The,O
3709,53,location,O
3710,53,was,O
3711,53,great,O
3712,53,The,O
3713,53,apartment,O
3714,53,is,O
3715,53,placed,O
3716,53,right,O
3717,53,across,O
3718,53,the,O
3719,53,street,O
3720,53,from,O
3721,53,the,O
3722,53,Chinatown,B-gpe
3723,53,MRT,O
3724,53,station,O
3725,53,.,O
3726,53,There,O
3727,53,was,O
3728,53,so,O
3729,53,much,O
3730,53,to,O
3731,53,do,O
3732,53,in,O
3733,53,the,O
3734,53,immediate,O
3735,53,location,O
3736,53,in,O
3737,53,terms,O
3738,53,of,O
3739,53,restaurants,O
3740,53,",",O
3741,53,bars,O
3742,53,",",O
3743,53,and,O
3744,53,markets,O
3745,53,.,O
3746,53,It,O
3747,53,was,O
3748,53,also,O
3749,53,about,O
3750,53,a,O
3751,53,12,B-tim
3752,53,minute,I-tim
3753,53,walk,O
3754,53,or,O
3755,53,1,O
3756,53,2,O
3757,53,subway,O
3758,53,stops,O
3759,53,to,O
3760,53,Clarke,B-geo
3761,53,Quay,I-geo
3762,53,and,O
3763,53,about,O
3764,53,a,O
3765,53,20,B-tim
3766,53,minute,I-tim
3767,53,walk,O
3768,53,or,O
3769,53,2,O
3770,53,3,O
3771,53,subway,O
3772,53,stops,O
3773,53,to,O
3774,53,Marina,B-geo
3775,53,Bay,I-geo
3776,53,.,O
3777,53,The,O
3778,53,place,O
3779,53,itself,O
3780,53,was,O
3781,53,very,O
3782,53,spacious,O
3783,53,and,O
3784,53,clean,O
3785,53,",",O
3786,53,with,O
3787,53,a,O
3788,53,housekeeper,O
3789,53,coming,O
3790,53,by,O
3791,53,once,O
3792,53,during,O
3793,53,our,O
3794,53,week,O
3795,53,long,O
3796,53,stay,O
3797,53,to,O
3798,53,clean,O
3799,53,and,O
3800,53,replace,O
3801,53,our,O
3802,53,towels,O
3803,53,.,O
3804,53,Would,O
3805,53,highly,O
3806,53,recommend,O
3807,54,Great,O
3808,54,place,O
3809,54,to,O
3810,54,be,O
3811,54,if,O
3812,54,you,O
3813,54,want,O
3814,54,to,O
3815,54,be,O
3816,54,in,O
3817,54,the,O
3818,54,middle,O
3819,54,of,O
3820,54,various,O
3821,54,places,O
3822,54,in,O
3823,54,town,O
3824,54,like,O
3825,54,Clarke,B-geo
3826,54,Quay,I-geo
3827,54,",",O
3828,54,Bugis,B-geo
3829,54,",",O
3830,54,Orchard,B-geo
3831,54,by,O
3832,54,bus,O
3833,54,and,O
3834,54,Somerset,B-geo
3835,54,10,O
3836,54,15,B-tim
3837,54,minutes,I-tim
3838,54,walk,O
3839,54,.,O
3840,54,Had,O
3841,54,a,O
3842,54,comfortable,O
3843,54,stay,O
3844,54,otherwise,O
3845,55,Love,O
3846,55,the,O
3847,55,great,O
3848,55,location,O
3849,55,to,O
3850,55,all,O
3851,55,the,O
3852,55,convenience,O
3853,55,the,O
3854,55,surroundings,O
3855,55,had,O
3856,55,to,O
3857,55,offer,O
3858,55,.,O
3859,55,The,O
3860,55,nearby,O
3861,55,Lavender,B-geo
3862,55,MRT,O
3863,55,station,O
3864,55,and,O
3865,55,the,O
3866,55,great,O
3867,55,fun,O
3868,55,of,O
3869,55,Arab,B-gpe
3870,55,Street,I-gpe
3871,55,and,O
3872,55,Kampung,B-gpe
3873,55,Glam,I-gpe
3874,55,.,O
3875,55,Will,O
3876,55,sure,O
3877,55,think,O
3878,55,of,O
3879,55,SK,O
3880,55,is,O
3881,55,place,O
3882,55,when,O
3883,55,I,O
3884,55,am,O
3885,55,planning,O
3886,55,another,O
3887,55,trip,O
3888,55,to,O
3889,55,S,O
3890,55,pore,O
3891,55,.,O
3892,55,Thank,O
3893,55,you,O
3894,56,Perfect,O
3895,56,apartment,O
3896,56,for,O
3897,56,two,O
3898,56,people,O
3899,56,.,O
3900,56,Great,O
3901,56,location,O
3902,56,with,O
3903,56,Robertson,B-geo
3904,56,and,O
3905,56,Clarke,B-geo
3906,56,Quay,I-geo
3907,56,as,O
3908,56,well,O
3909,56,of,O
3910,56,Somerset,B-geo
3911,56,Metro,O
3912,56,Station,O
3913,56,only,O
3914,56,a,O
3915,56,short,O
3916,56,walk,O
3917,56,away,O
3918,56,.,O
3919,56,Would,O
3920,56,stay,O
3921,56,there,O
3922,56,again,O
3923,57,I,O
3924,57,love,O
3925,57,the,O
3926,57,place,O
3927,57,.,O
3928,57,Clean,O
3929,57,",",O
3930,57,quiet,O
3931,57,and,O
3932,57,the,O
3933,57,location,O
3934,57,is,O
3935,57,perfect,O
3936,57,.,O
3937,57,It,O
3938,57,just,O
3939,57,be,O
3940,57,a,O
3941,57,few,O
3942,57,stops,O
3943,57,to,O
3944,57,visit,O
3945,57,Little,B-gpe
3946,57,India,I-gpe
3947,57,",",O
3948,57,Santosa,B-geo
3949,57,",",O
3950,57,Clark,B-geo
3951,57,Quay,I-geo
3952,57,",",O
3953,57,etc,O
3954,57,.,O
3955,57,And,O
3956,57,the,O
3957,57,staff,O
3958,57,are,O
3959,57,really,O
3960,57,nice,O
3961,57,.,O
3962,57,Definitely,O
3963,57,I,O
3964,57,will,O
3965,57,come,O
3966,57,again,O
3967,57,.,O
3968,58,I,O
3969,58,was,O
3970,58,convenient,O
3971,58,for,O
3972,58,MRT,O
3973,58,station,O
3974,58,",",O
3975,58,so,O
3976,58,it,O
3977,58,was,O
3978,58,convenient,O
3979,58,for,O
3980,58,the,O
3981,58,mirror,O
3982,58,",",O
3983,58,than,O
3984,58,anything,O
3985,58,about,O
3986,58,the,O
3987,58,staff,O
3988,58,.,O
3989,58,I,O
3990,58,really,O
3991,58,liked,O
3992,58,it,O
3993,58,when,O
3994,58,I,O
3995,58,was,O
3996,58,smiling,O
3997,58,when,O
3998,58,communication,O
3999,58,is,O
4000,58,not,O
4001,58,smooth,O
4002,58,If,O
4003,58,the,O
4004,58,bed,O
4005,58,matrix,O
4006,58,was,O
4007,58,hard,O
4008,58,",",O
4009,58,he,O
4010,58,was,O
4011,58,worried,O
4012,58,about,O
4013,58,it,O
4014,58,",",O
4015,58,but,O
4016,58,it,O
4017,58,was,O
4018,58,really,O
4019,58,done,O
4020,58,every,O
4021,58,day,O
4022,58,.,O
4023,58,It,O
4024,58,was,O
4025,58,really,O
4026,58,good,O
4027,58,There,O
4028,58,is,O
4029,58,a,O
4030,58,lot,O
4031,58,of,O
4032,58,things,O
4033,58,that,O
4034,58,I,O
4035,58,have,O
4036,58,a,O
4037,58,great,O
4038,58,towel,O
4039,58,in,O
4040,58,the,O
4041,58,room,O
4042,58,",",O
4043,58,but,O
4044,58,I,O
4045,58,have,O
4046,58,to,O
4047,58,tell,O
4048,58,you,O
4049,58,when,O
4050,58,I,O
4051,58,replace,O
4052,58,it,O
4053,58,.,O
4054,58,I,O
4055,58,hope,O
4056,58,you,O
4057,58,will,O
4058,58,see,O
4059,58,the,O
4060,58,travel,O
4061,58,route,O
4062,58,on,O
4063,58,the,O
4064,58,center,O
4065,58,of,O
4066,58,Chinatown,B-gpe
4067,58,.,O
4068,58,Next,O
4069,58,",",O
4070,58,if,O
4071,58,you,O
4072,58,are,O
4073,58,in,O
4074,58,Singapore,B-geo
4075,58,",",O
4076,58,you,O
4077,58,will,O
4078,58,stay,O
4079,58,again,O
4080,59,I,O
4081,59,would,O
4082,59,like,O
4083,59,to,O
4084,59,recommend,O
4085,59,everyone,O
4086,59,to,O
4087,59,stay,O
4088,59,in,O
4089,59,Wu,O
4090,59,Daxia,O
4091,59,is,O
4092,59,house,O
4093,59,and,O
4094,59,thank,O
4095,59,you,O
4096,59,Thank,O
4097,59,you,O
4098,59,for,O
4099,59,your,O
4100,59,convenience,O
4101,59,of,O
4102,59,traveling,O
4103,59,us,O
4104,59,.,O
4105,59,Although,O
4106,59,the,O
4107,59,location,O
4108,59,of,O
4109,59,the,O
4110,59,house,O
4111,59,is,O
4112,59,not,O
4113,59,close,O
4114,59,to,O
4115,59,the,O
4116,59,subway,O
4117,59,",",O
4118,59,the,O
4119,59,bus,O
4120,59,around,O
4121,59,the,O
4122,59,truth,O
4123,59,is,O
4124,59,convenient,O
4125,59,",",O
4126,59,basically,O
4127,59,can,O
4128,59,be,O
4129,59,covered,O
4130,59,to,O
4131,59,all,O
4132,59,",",O
4133,59,and,O
4134,59,we,O
4135,59,will,O
4136,59,basically,O
4137,59,rely,O
4138,59,on,O
4139,59,the,O
4140,59,bus,O
4141,59,.,O
4142,59,Also,O
4143,59,thank,O
4144,59,the,O
4145,59,Heroes,O
4146,59,to,O
4147,59,provide,O
4148,59,the,O
4149,59,traffic,O
4150,59,card,O
4151,59,",",O
4152,59,just,O
4153,59,make,O
4154,59,the,O
4155,59,balance,O
4156,59,of,O
4157,59,the,O
4158,59,balance,O
4159,59,as,O
4160,59,long,O
4161,59,as,O
4162,59,it,O
4163,59,go,O
4164,59,back,O
4165,59,.,O
4166,59,The,O
4167,59,first,O
4168,59,two,O
4169,59,days,O
4170,59,of,O
4171,59,travel,O
4172,59,selection,O
4173,59,to,O
4174,59,Sentosa,B-geo
4175,59,",",O
4176,59,downstairs,O
4177,59,bus,O
4178,59,direct,O
4179,59,Vivocity,O
4180,59,and,O
4181,59,walk,O
4182,59,the,O
4183,59,cross,O
4184,59,sea,O
4185,59,trail,O
4186,59,can,O
4187,59,enter,O
4188,59,the,O
4189,59,island,O
4190,59,.,O
4191,59,After,O
4192,59,three,O
4193,59,days,O
4194,59,",",O
4195,59,we,O
4196,59,went,O
4197,59,to,O
4198,59,the,O
4199,59,bull,O
4200,59,is,O
4201,59,water,O
4202,59,small,O
4203,59,India,B-gpe
4204,59,Arab,B-gpe
4205,59,Street,I-gpe
4206,59,and,O
4207,59,other,O
4208,59,places,O
4209,59,Finally,O
4210,59,",",O
4211,59,I,O
4212,59,also,O
4213,59,prepared,O
4214,59,a,O
4215,59,big,O
4216,59,breakfast,O
4217,59,for,O
4218,59,us,O
4219,59,on,O
4220,59,that,O
4221,59,day,O
4222,59,Thank,O
4223,59,you,O
4224,59,for,O
4225,59,your,O
4226,59,help,O
4227,59,",",O
4228,59,you,O
4229,59,also,O
4230,59,welcome,O
4231,59,your,O
4232,59,own,O
4233,59,opportunity,O
4234,59,to,O
4235,59,come,O
4236,59,to,O
4237,59,Beijing,B-geo
4238,59,.,O
4239,60,Great,O
4240,60,host,O
4241,60,with,O
4242,60,a,O
4243,60,great,O
4244,60,flat,O
4245,60,and,O
4246,60,in,O
4247,60,an,O
4248,60,amazing,O
4249,60,location,O
4250,60,.,O
4251,60,Would,O
4252,60,recommend,O
4253,60,going,O
4254,60,to,O
4255,60,Tiong,B-geo
4256,60,Bahru,I-geo
4257,60,market,O
4258,60,for,O
4259,60,food,O
4260,60,.,O
4261,60,Would,O
4262,60,definitely,O
4263,60,recommend,O
4264,60,staying,O
4265,60,here,O
4266,61,Located,O
4267,61,30,B-tim
4268,61,minutes,I-tim
4269,61,from,O
4270,61,the,O
4271,61,airport,O
4272,61,and,O
4273,61,25,B-tim
4274,61,minutes,I-tim
4275,61,from,O
4276,61,Raffles,B-geo
4277,61,Place,I-geo
4278,61,transportation,O
4279,61,",",O
4280,61,this,O
4281,61,room,O
4282,61,is,O
4283,61,ideal,O
4284,61,for,O
4285,61,a,O
4286,61,trip,O
4287,61,to,O
4288,61,the,O
4289,61,heart,O
4290,61,of,O
4291,61,the,O
4292,61,city,O
4293,61,for,O
4294,61,a,O
4295,61,price,O
4296,61,more,O
4297,61,than,O
4298,61,reasonable,O
4299,62,Great,O
4300,62,location,O
4301,62,apart,O
4302,62,from,O
4303,62,building,O
4304,62,works,O
4305,62,all,O
4306,62,around,O
4307,62,",",O
4308,62,short,O
4309,62,walks,O
4310,62,to,O
4311,62,Downtown,O
4312,62,",",O
4313,62,Little,B-gpe
4314,62,Arabia,I-gpe
4315,62,",",O
4316,62,Little,B-gpe
4317,62,India,I-gpe
4318,62,and,O
4319,62,MRT,O
4320,62,Bugis,B-geo
4321,62,.,O
4322,62,Apartment,O
4323,62,is,O
4324,62,pretty,O
4325,62,standard,O
4326,62,especially,O
4327,62,compared,O
4328,62,to,O
4329,62,the,O
4330,62,fancy,O
4331,62,photo,O
4332,62,is,O
4333,62,",",O
4334,62,but,O
4335,62,facilities,O
4336,62,are,O
4337,62,good,O
4338,62,it,O
4339,62,even,O
4340,62,includes,O
4341,62,a,O
4342,62,massage,O
4343,62,chair,O
4344,62,Shared,O
4345,62,bathroom,O
4346,62,with,O
4347,62,multiple,O
4348,62,rooms,O
4349,62,is,O
4350,62,a,O
4351,62,bit,O
4352,62,of,O
4353,62,a,O
4354,62,hassle,O
4355,62,.,O
4356,62,Recommended,O
4357,63,This,O
4358,63,is,O
4359,63,my,O
4360,63,2nd,O
4361,63,time,O
4362,63,at,O
4363,63,Alex,B-per
4364,63,is,O
4365,63,unit,O
4366,63,.,O
4367,63,Great,O
4368,63,location,O
4369,63,fantastic,O
4370,63,value,O
4371,63,for,O
4372,63,money,O
4373,63,.,O
4374,63,Very,O
